Kernel  	  C	  eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse  	  train avg mae	  train std mae	  test avg mae	  test std mae
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.893839	              0	      0.928763	0.0           	       0.80925 	              0	      0.830913	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.14322 	              0	      1.10927 	0.0           	       0.942608	              0	      0.907337	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.987554	              0	      0.984022	0.0           	       0.860561	              0	      0.857228	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.802384	              0	      0.723563	0.0           	       0.744852	              0	      0.70915 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00973 	              0	      1.08194 	0.0           	       0.876483	              0	      0.916869	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.94282 	              0	      1.0477  	0.0           	       0.841215	              0	      0.900455	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.18345 	              0	      1.20879 	0.0           	       0.954174	              0	      0.974731	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.27083 	              0	      1.25604 	0.0           	       0.885773	              0	      0.885069	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.845098	              0	      0.804545	0.0           	       0.792607	              0	      0.759866	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.04756 	              0	      1.14757 	0.0           	       0.892926	              0	      0.940547	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.832941	              0	      0.8597  	0.0           	       0.664703	              0	      0.673233	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.854262	              0	      0.789789	0.0           	       0.674667	              0	      0.657533	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.845097	              0	      0.866959	0.0           	       0.709804	              0	      0.722376	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.742114	              0	      0.666832	0.0           	       0.679954	              0	      0.643915	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.14197 	              0	      1.13408 	0.0           	       0.936973	              0	      0.935135	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.16149 	              0	      1.12794 	0.0           	       0.946384	              0	      0.920184	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.07739 	              0	      1.07476 	0.0           	       0.909915	              0	      0.906678	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.722222	              0	      0.780471	0.0           	       0.674213	              0	      0.692546	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.02669 	              0	      0.992778	0.0           	       0.886066	              0	      0.868415	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.12361 	              0	      1.11892 	0.0           	       0.80824 	              0	      0.799425	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.24607 	              0	      1.20142 	0.0           	       0.978096	              0	      0.967986	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.849554	              0	      0.835937	0.0           	       0.675144	              0	      0.66909 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.765782	              0	      0.777113	0.0           	       0.650693	              0	      0.653571	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00125 	              0	      0.988548	0.0           	       0.871065	              0	      0.875407	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.971658	              0	      0.987055	0.0           	       0.853885	              0	      0.867516	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.85117 	              0	      0.80469 	0.0           	       0.673035	              0	      0.66236 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.925027	              0	      0.887338	0.0           	       0.672103	              0	      0.657514	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.98353 	              0	      0.98958 	0.0           	       0.866483	              0	      0.860733	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.16653 	              0	      1.19782 	0.0           	       0.938841	              0	      0.968391	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.980641	              0	      0.966067	0.0           	       0.866356	              0	      0.857327	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.731922	              0	      0.714074	0.0           	       0.674913	              0	      0.668502	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.988994	              0	      1.00712 	0.0           	       0.86902 	              0	      0.875462	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.07679 	              0	      0.967254	0.0           	       0.734902	              0	      0.692817	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.01476 	              0	      1.044   	0.0           	       0.712882	              0	      0.723174	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.01486 	              0	      1.03293 	0.0           	       0.880837	              0	      0.875848	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.928276	              0	      0.929165	0.0           	       0.842144	              0	      0.841314	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.83635 	              0	      1.79406 	0.0           	       1.18254 	              0	      1.17218 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.895065	              0	      0.776189	0.0           	       0.750374	              0	      0.700409	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.739276	              0	      0.772054	0.0           	       0.638182	              0	      0.650576	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.865795	              0	      0.811962	0.0           	       0.71301 	              0	      0.699529	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.05166 	              0	      1.13762 	0.0           	       0.899908	              0	      0.931989	             0
